id	label	url	x	y	cluster	weight<Links>	weight<Total link strength>	weight<No. co-authored pubs>
grid.32224.35	Massachusetts General Hospital	https://en.wikipedia.org/wiki/Massachusetts_General_Hospital	0.2583	0.7511	1	1579	25209	36215
grid.32495.39	Saint Petersburg State Polytechnical University	http://en.wikipedia.org/wiki/Saint_Petersburg_State_Polytechnic_University	0.2166	-0.7313	6	693	2596	5006
grid.32566.34	Lanzhou University	http://en.wikipedia.org/wiki/Lanzhou_University	-0.9971	-0.0031	2	1300	8160	18846
grid.33003.33	Suez Canal University	http://en.wikipedia.org/wiki/Suez_Canal_University	-0.2601	-0.3218	9	705	2030	3630
grid.33199.31	Huazhong University of Science and Technology	http://en.wikipedia.org/wiki/Huazhong_University_of_Science_and_Technology	-0.6967	0.0962	2	1592	18920	45874
grid.33489.35	University of Delaware	http://en.wikipedia.org/wiki/University_of_Delaware	-0.3773	0.2974	1	1565	9126	17463
grid.33647.35	Rensselaer Polytechnic Institute	http://en.wikipedia.org/wiki/Rensselaer_Polytechnic_Institute	-0.4054	0.1413	1	1199	5598	10238
grid.33762.33	Joint Institute for Nuclear Research	https://en.wikipedia.org/wiki/Joint_Institute_for_Nuclear_Research	0.2678	0.0299	6	855	7546	10433
grid.33763.32	Tianjin University	http://en.wikipedia.org/wiki/Tianjin_University	-0.9288	-0.234	2	1183	15380	36771
grid.33764.35	Harbin Engineering University	https://en.wikipedia.org/wiki/Harbin_Engineering_University	-0.9057	-0.3243	2	633	4155	12808
grid.34418.3a	Hubei University	http://en.wikipedia.org/wiki/Hubei_University	-0.7643	0.1102	2	482	2398	3878
grid.34421.30	Iowa State University	http://en.wikipedia.org/wiki/Iowa_State_University	-0.5154	0.2557	1	1664	14679	28117
grid.34428.39	Carleton University	http://en.wikipedia.org/wiki/Carleton_University	-0.1411	-0.1357	14	1278	7096	13990
grid.34429.38	University of Guelph	http://en.wikipedia.org/wiki/University_of_Guelph	-0.2774	0.0173	14	1400	8650	17102
grid.34474.30	RAND Corporation	https://en.wikipedia.org/wiki/RAND_Corporation	-0.0512	0.4968	1	726	2776	4194
grid.34477.33	University of Washington	http://en.wikipedia.org/wiki/University_of_Washington	-0.0154	0.5341	1	1908	49856	83178
grid.34538.39	Uludağ University	http://en.wikipedia.org/wiki/Uluda%C4%9F_University	0.5476	-0.8085	18	988	1516	4359
grid.34555.32	Taras Shevchenko National University of Kyiv	http://en.wikipedia.org/wiki/Taras_Shevchenko_National_University_of_Kyiv	0.4456	-0.3432	6	750	2193	5494
grid.34980.36	Indian Institute of Science Bangalore	http://en.wikipedia.org/wiki/Indian_Institute_of_Science	-0.3816	-0.1421	9	1337	5797	17578
grid.35030.35	City University of Hong Kong	http://en.wikipedia.org/wiki/City_University_of_Hong_Kong	-0.637	-0.037	2	1385	14497	20806
grid.35043.31	National University of Science and Technology	http://en.wikipedia.org/wiki/Moscow_Institute_of_Steel_and_Alloys	0.0977	-0.6999	6	426	1745	3653
